"filename", "language", "Go", "Markdown", "YAML", "SVG", "JSON", "Go Checksum File", "Shell Script", "Go Module File", "Go Template File", "Docker", "Makefile", "MS SQL", "JavaScript", "comment", "blank", "total"
"/Users/higu/Project/tbls/sample/adjust/viewpoint-1.svg", "SVG", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 41
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/README.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 39
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/age_specific_fertility_rates.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 34
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/age_specific_fertility_rates.svg", "SVG", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 63
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/birth_death_growth_rates.md", "Markdown", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/birth_death_growth_rates.svg", "SVG", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 48
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/country_names_area.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/country_names_area.svg", "SVG", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/midyear_population.md", "Markdown", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/midyear_population.svg", "SVG", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 36
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/midyear_population_5yr_age_sex.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/midyear_population_5yr_age_sex.svg", "SVG", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 54
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/midyear_population_age_sex.md", "Markdown", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 127
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/midyear_population_age_sex.svg", "SVG", 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 342
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/midyear_population_agespecific.md", "Markdown", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/midyear_population_agespecific.svg", "SVG", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 42
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/mortality_life_expectancy.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/mortality_life_expectancy.svg", "SVG", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 69
"/Users/higu/Project/tbls/sample/bigquery_census_bureau_international/schema.svg", "SVG", 0, 0, 0, 569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 581
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/README.md", "Markdown", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/blocks.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 33
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/blocks.svg", "SVG", 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 288
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/inputs.md", "Markdown", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 65
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/inputs.svg", "SVG", 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 246
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/outputs.md", "Markdown", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 59
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/outputs.svg", "SVG", 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 230
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/schema.svg", "SVG", 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 1, 308
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/transactions.md", "Markdown", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 59
"/Users/higu/Project/tbls/sample/bigquery_crypto_bitcoin/transactions.svg", "SVG", 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 295
"/Users/higu/Project/tbls/sample/clickhouse/README.md", "Markdown", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"/Users/higu/Project/tbls/sample/clickhouse/id_value_dictionary.md", "Markdown", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28
"/Users/higu/Project/tbls/sample/clickhouse/id_value_dictionary.svg", "SVG", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 30
"/Users/higu/Project/tbls/sample/clickhouse/materialized_view.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 34
"/Users/higu/Project/tbls/sample/clickhouse/materialized_view.svg", "SVG", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 30
"/Users/higu/Project/tbls/sample/clickhouse/numbers_table.md", "Markdown", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27
"/Users/higu/Project/tbls/sample/clickhouse/numbers_table.svg", "SVG", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 27
"/Users/higu/Project/tbls/sample/clickhouse/schema.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/higu/Project/tbls/sample/clickhouse/schema.svg", "SVG", 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 140
"/Users/higu/Project/tbls/sample/clickhouse/source_table.md", "Markdown", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 35
"/Users/higu/Project/tbls/sample/clickhouse/source_table.svg", "SVG", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 30
"/Users/higu/Project/tbls/sample/clickhouse/t1.md", "Markdown", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27
"/Users/higu/Project/tbls/sample/clickhouse/t1.svg", "SVG", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 27
"/Users/higu/Project/tbls/sample/clickhouse/table_name.md", "Markdown", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 53
"/Users/higu/Project/tbls/sample/clickhouse/table_name.svg", "SVG", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 48
"/Users/higu/Project/tbls/sample/clickhouse/view.md", "Markdown", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31
"/Users/higu/Project/tbls/sample/clickhouse/view.svg", "SVG", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 39
"/Users/higu/Project/tbls/sample/detect_relations/CamelizeTable.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44
"/Users/higu/Project/tbls/sample/detect_relations/CamelizeTable.svg", "SVG", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 30
"/Users/higu/Project/tbls/sample/detect_relations/README.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 39
"/Users/higu/Project/tbls/sample/detect_relations/comment_stars.md", "Markdown", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 55
"/Users/higu/Project/tbls/sample/detect_relations/comment_stars.svg", "SVG", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 113
"/Users/higu/Project/tbls/sample/detect_relations/comments.md", "Markdown", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 62
"/Users/higu/Project/tbls/sample/detect_relations/comments.svg", "SVG", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 150
"/Users/higu/Project/tbls/sample/detect_relations/hyphen-table.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 46
"/Users/higu/Project/tbls/sample/detect_relations/hyphen-table.svg", "SVG", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"/Users/higu/Project/tbls/sample/detect_relations/logs.md", "Markdown", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 56
"/Users/higu/Project/tbls/sample/detect_relations/logs.svg", "SVG", 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 184
"/Users/higu/Project/tbls/sample/detect_relations/post_comments.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43
"/Users/higu/Project/tbls/sample/detect_relations/post_comments.svg", "SVG", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 45
"/Users/higu/Project/tbls/sample/detect_relations/posts.md", "Markdown", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 71
"/Users/higu/Project/tbls/sample/detect_relations/posts.svg", "SVG", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 150
"/Users/higu/Project/tbls/sample/detect_relations/schema.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/higu/Project/tbls/sample/detect_relations/schema.svg", "SVG", 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 302
"/Users/higu/Project/tbls/sample/detect_relations/user_options.md", "Markdown", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 55
"/Users/higu/Project/tbls/sample/detect_relations/user_options.svg", "SVG", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 70
"/Users/higu/Project/tbls/sample/detect_relations/users.md", "Markdown", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 60
"/Users/higu/Project/tbls/sample/detect_relations/users.svg", "SVG", 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 212
"/Users/higu/Project/tbls/sample/detect_relations_singular/CamelizeTable.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44
"/Users/higu/Project/tbls/sample/detect_relations_singular/CamelizeTable.svg", "SVG", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 30
"/Users/higu/Project/tbls/sample/detect_relations_singular/README.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 39
"/Users/higu/Project/tbls/sample/detect_relations_singular/comment.md", "Markdown", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 62
"/Users/higu/Project/tbls/sample/detect_relations_singular/comment.svg", "SVG", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 150
"/Users/higu/Project/tbls/sample/detect_relations_singular/comment_star.md", "Markdown", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 55
"/Users/higu/Project/tbls/sample/detect_relations_singular/comment_star.svg", "SVG", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 113
"/Users/higu/Project/tbls/sample/detect_relations_singular/hyphen-table.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 46
"/Users/higu/Project/tbls/sample/detect_relations_singular/hyphen-table.svg", "SVG", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"/Users/higu/Project/tbls/sample/detect_relations_singular/log.md", "Markdown", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 56
"/Users/higu/Project/tbls/sample/detect_relations_singular/log.svg", "SVG", 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 184
"/Users/higu/Project/tbls/sample/detect_relations_singular/post.md", "Markdown", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 71
"/Users/higu/Project/tbls/sample/detect_relations_singular/post.svg", "SVG", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 150
"/Users/higu/Project/tbls/sample/detect_relations_singular/post_comment.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43
"/Users/higu/Project/tbls/sample/detect_relations_singular/post_comment.svg", "SVG", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 45
"/Users/higu/Project/tbls/sample/detect_relations_singular/schema.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/higu/Project/tbls/sample/detect_relations_singular/schema.svg", "SVG", 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 302
"/Users/higu/Project/tbls/sample/detect_relations_singular/user.md", "Markdown", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 60
"/Users/higu/Project/tbls/sample/detect_relations_singular/user.svg", "SVG", 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 212
"/Users/higu/Project/tbls/sample/detect_relations_singular/user_option.md", "Markdown", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 55
"/Users/higu/Project/tbls/sample/detect_relations_singular/user_option.svg", "SVG", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 70
"/Users/higu/Project/tbls/sample/dict/CamelizeTable.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44
"/Users/higu/Project/tbls/sample/dict/CamelizeTable.svg", "SVG", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 30
"/Users/higu/Project/tbls/sample/dict/README.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 32
"/Users/higu/Project/tbls/sample/dict/comment_stars.md", "Markdown", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 63
"/Users/higu/Project/tbls/sample/dict/comment_stars.svg", "SVG", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 113
"/Users/higu/Project/tbls/sample/dict/comments.md", "Markdown", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"/Users/higu/Project/tbls/sample/dict/comments.svg", "SVG", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 150
"/Users/higu/Project/tbls/sample/dict/hyphen-table.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 46
"/Users/higu/Project/tbls/sample/dict/hyphen-table.svg", "SVG", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"/Users/higu/Project/tbls/sample/dict/logs.md", "Markdown", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 56
"/Users/higu/Project/tbls/sample/dict/logs.svg", "SVG", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 45
"/Users/higu/Project/tbls/sample/dict/long_long_long_long_long_long_long_long_table_name.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44
"/Users/higu/Project/tbls/sample/dict/long_long_long_long_long_long_long_long_table_name.svg", "SVG", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 30
"/Users/higu/Project/tbls/sample/dict/post_comments.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43
"/Users/higu/Project/tbls/sample/dict/post_comments.svg", "SVG", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 45
"/Users/higu/Project/tbls/sample/dict/posts.md", "Markdown", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 69
"/Users/higu/Project/tbls/sample/dict/posts.svg", "SVG", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 116
"/Users/higu/Project/tbls/sample/dict/schema.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/higu/Project/tbls/sample/dict/schema.svg", "SVG", 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 299
"/Users/higu/Project/tbls/sample/dict/user_options.md", "Markdown", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 55
"/Users/higu/Project/tbls/sample/dict/user_options.svg", "SVG", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 70
"/Users/higu/Project/tbls/sample/dict/users.md", "Markdown", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 62
"/Users/higu/Project/tbls/sample/dict/users.svg", "SVG", 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 178
"/Users/higu/Project/tbls/sample/dynamodb/Forum.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24
"/Users/higu/Project/tbls/sample/dynamodb/Forum.svg", "SVG", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 49
"/Users/higu/Project/tbls/sample/dynamodb/ProductCatalog.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24
"/Users/higu/Project/tbls/sample/dynamodb/ProductCatalog.svg", "SVG", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 27
"/Users/higu/Project/tbls/sample/dynamodb/README.md", "Markdown", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"/Users/higu/Project/tbls/sample/dynamodb/Reply.md", "Markdown", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32
"/Users/higu/Project/tbls/sample/dynamodb/Reply.svg", "SVG", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"/Users/higu/Project/tbls/sample/dynamodb/Thread.md", "Markdown", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25
"/Users/higu/Project/tbls/sample/dynamodb/Thread.svg", "SVG", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 49
"/Users/higu/Project/tbls/sample/dynamodb/schema.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/higu/Project/tbls/sample/dynamodb/schema.svg", "SVG", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 78
"/Users/higu/Project/tbls/sample/exclude/README.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30
"/Users/higu/Project/tbls/sample/exclude/comment_stars.md", "Markdown", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 63
"/Users/higu/Project/tbls/sample/exclude/comment_stars.svg", "SVG", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 113
"/Users/higu/Project/tbls/sample/exclude/comments.md", "Markdown", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"/Users/higu/Project/tbls/sample/exclude/comments.svg", "SVG", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 150
"/Users/higu/Project/tbls/sample/exclude/hyphen-table.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 46
"/Users/higu/Project/tbls/sample/exclude/hyphen-table.svg", "SVG", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
